film_id,title,year,person_id,person_name,role,characters
ASVT,O Radha Iddaru Krishnula Pelli,2003,g-nageswara-reddy,G. Nageswara Reddy,director,
ASXR,Raghavendra,2003,suresh-krishna,Suresh Krishna,director,
BFHA,Rahasyam,2003,satish-kumar,Satish Kumar,director,
BFFW,Rajakumari,2003,t-s-johar,T.S. Johar,director,
BGPK,Ravi I Love You,2003,n-h-chandra,N.H. Chandra,director,
BJZY,Rowdy,2003,mahesh-bhatt,Mahesh Bhatt,director,
BKAA,Run,2003,n-linguswamy,N. Linguswamy,director,
ASYN,Sambaram,2003,dasaradh,Dasaradh,director,
BINJ,Sambhu,2003,suresh-varma,Suresh Varma,director,
ASYU,Satyam,2003,r-surya-kiran,R. Surya Kiran,director,
BHRR,Satyame Sivam,2003,c-sundar,C. Sundar,director,
BEZK,Seetayya,2003,y-v-s-chowdary,Y.V.S. Chowdary,director,
BIAT,Shambhavi I P S,2003,k-s-nageswara-rao,K.S. Nageswara Rao,director,
BHMA,Simhachalam,2003,indra-kumar,Indra Kumar,director,
ASYZ,Simhadri,2003,s-s-rajamouli,S.S. Rajamouli,director,
ASYW,Sivamani 98480 22338,2003,puri-jagannath,Puri Jagannath,director,
ASZG,Srirama Chandrulu,2003,i-srikanth,I. Srikanth,director,
BKBD,Supreme,2003,d-shankar,D. Shankar,director,
ASZU,Tagore,2003,v-v-vinayak,V.V. Vinayak,director,
CQDK,Tarak,2003,bala-shekaran,Bala Shekaran,director,
BDKD,Telusuko Na Manasu,2003,k-a-shanmugavel,K.A. Shanmugavel,director,
BELM,Terminator 3,2003,jonathan-mostow,Jonathan Mostow,director,
BIPI,Tharak,2003,balasekharan,Balasekharan,director,
BGTG,Tholi Chupulone,2003,yanamadala-kasi-vishwanath,Yanamadala Kasi Vishwanath,director,
BHPW,Tholi Parichayam,2003,kiran-karnidi,Kiran Karnidi,director,
ATAE,Tiger Harischandra Prasad,2003,v-samudra,V. Samudra,director,
BHAN,Ugrasimhaalu,2003,leela-v-prasad,Leela V. Prasad,director,
BFRX,Usha Kiranaalu,2003,mallam-ramesh,Mallam Ramesh,director,
BFRX,Usha Kiranaalu,2003,amar-nalla,Amar Nalla,director,
ATAM,Uthsaaham,2003,allani-sridhar,Allani Sridhar,director,
BEPJ,Vaadu Nenu,2003,rafi,Rafi,director,
CQED,Vallidaru,2003,s-s-stanley,S.S. Stanley,director,
ATAR,Vasantham,2003,vikraman,Vikraman,director,
ATAU,Veede,2003,raviraja-pinisetty,Raviraja Pinisetty,director,
ATAZ,Vijayam,2003,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
ATBA,Villain,2003,k-s-ravi-kumar,K.S. Ravi Kumar,director,
ATBB,Vishnu,2003,shaji-kailash,Shaji Kailash,director,
BGHN,Voops,2003,deepak-tijori,Deepak Tijori,director,
CQEO,Yesu mahimalu,2003,natti-kumar,Natti Kumar,director,
BEBK,Yesu Mahimalu,2003,natti-kumar,Natti Kumar,director,
ATGL,5va Thaareekhu,2004,suresh-charan,Suresh Charan,director,
BFRY,7G Brindavan Colony,2004,selva-raghavan,Selva Raghavan,director,
BBGA,19 Revolutions,2004,sridhar-reddy,Sridhar Reddy,director,
BIYP,24 Gantalu,2004,d-rangarao,D. Rangarao,director,
BBHF,143 and I miss you,2004,puri-jagannath,Puri Jagannath,director,
ATBP,Aa Naluguru,2004,chandra-siddhartha,Chandra Siddhartha,director,
BIGT,Aadhi Care of A B N College,2004,g-p-raju,G.P. Raju,director,
BHQR,Aapthudu,2004,muthyala-subbaiah,Muthyala Subbaiah,director,
BHMB,Aaruguru Pativrathalu,2004,e-v-v-satyanarayana,E.V.V. Satyanarayana,director,
BFXU,Abba Ba Ba Ba,2004,t-l-v-prasad,T.L.V. Prasad,director,
BDMX,Abbayi Premalo Paddadu,2004,y-koti-babu,Y. Koti Babu,director,
CQFC,Abhi,2004,kiran,Kiran,director,
BDJA,Abi,2004,dr-kiran,Dr. Kiran,director,
ATCA,Adavi Ramudu,2004,b-gopal,B. Gopal,director,
CQFI,Against All Odds,2004,priya-krishnaswamy,Priya Krishnaswamy,director,
BEJB,Agni Puthrudu,2004,alagam-perumal,Alagam Perumal,director,
ATCH,Aithe Enti,2004,soma-vijay-prakash,Soma Vijay Prakash,director,
BFKC,America Chintamani,2004,robert-ginty,Robert Ginty,director,
ATCN,Ammayi Bagundi,2004,balasekharan,Balasekharan,director,
ATCP,Anand,2004,sekhar-kammula,Sekhar Kammula,director,
BFTP,Anandam Anandamaye,2004,srinu-vaitla,Srinu Vaitla,director,
ATCQ,Andharu Dongale Dorikithe,2004,nidhi-prasad-s-v-n-vara-prasad,Nidhi Prasad (S.V.N. Vara Prasad),director,
ATCR,Andhrawala,2004,puri-jagannath,Puri Jagannath,director,
BGPY,Anjali I Love You,2004,d-v-r-kalinga,D.V.R. Kalinga,director,
ATCS,Anji,2004,kodi-ramakrishna,Kodi Ramakrishna,director,
BJRA,Antham,2004,d-rangarao,D. Rangarao,director,
BHAJ,Anukunnanu Kani,2004,d-rangarao,D. Rangarao,director,
ATCU,Apparao Driving School,2004,anji-srinu-srinu-yarajala,Anji Srinu (Srinu Yarajala),director,
CQFP,Aptudu,2004,muthyala-subbaiah,Muthyala Subbaiah,director,
BGAH,Ardharathri,2004,t-s-sivaji,T.S. Sivaji,director,
ATCV,Arjun,2004,k-gunasekhar,K. Gunasekhar,director,
BDGM,Around the World in 80 Days,2004,frank-coraci,Frank Coraci,director,
ATCY,Arya,2004,b-sukumar,B. Sukumar,director,
ATDC,Athade Oka Sainyam,2004,s-v-krishna-reddy,S.V. Krishna Reddy,director,
BFHK,Avunu Nijame,2004,rafi,Rafi,director,
BJIE,Badradri Ramudu,2004,suresh-krishna,Suresh Krishna,director,
BICT,C B I Offcer,2004,d-rangarao,D. Rangarao,director,
BECR,Chance,2004,kaata-prasad,Kaata Prasad,director,
ATDY,Chanti,2004,sobhan,Sobhan,director,
BGXP,Cheppave Chirugali,2004,vikraman,Vikraman,director,
BGLP,Deham,2004,amit-saxena,Amit Saxena,director,
BFKG,Dhammunte Raa,2004,kasthuri-raja,Kasthuri Raja,director,
BJST,Dharma,2004,k-s-nageswara-rao,K.S. Nageswara Rao,director,
BGAD,Donga Dongadi,2004,subrahmanyam-siva,Subrahmanyam Siva,director,
ATEY,Dosth,2004,muppalaneni-siva-prasad,Muppalaneni Siva Prasad,director,
BFGS,Dukanam,2004,iqbal-durrani,Iqbal Durrani,director,
BETE,Ekkada Dongalu Akkade,2004,k-s-r-doss,K.S.R. Doss,director,
BDGE,Election Commisioner,2004,nandakumar,Nandakumar,director,
BKBI,The End,2004,ravi-chavali,Ravi Chavali,director,
ATFE,Enjoy,2004,t-n-raju,T.N. Raju,director,
BJTC,Gajjela Gurram,2004,t-s-sivaji,T.S. Sivaji,director,
BIGA,Gambeeram,2004,suresh,Suresh,director,
BHMG,Gangamma Jathara,2004,r-narayana-murthy,R. Narayana Murthy,director,
BDWQ,Gharana Donga,2004,ravi-chakravarthy,Ravi Chakravarthy,director,
ATFR,Gharshana,2004,gowtham-vasudev-menon,Gowtham Vasudev Menon,director,
BDWI,Giri,2004,c-sundar,C. Sundar,director,
BGIU,Girls,2004,karan-razdan,Karan Razdan,director,
ATFW,Gowri,2004,b-v-ramana,B.V. Ramana,director,
ATFZ,Gudumba Shankar,2004,veera-shankar-bairisetty,Veera Shankar Bairisetty,director,
BIBW,Guri,2004,bharath-parepalli,Bharath Parepalli,director,
BDJK,Ha Okka Nimisham,2004,sharma,Sharma,director,
BDMT,Hero,2004,p-sunil-kumar-reddy,P. Sunil Kumar Reddy,director,
ATGJ,Hyderabad Blues 2,2004,nagesh-kukunoor,Nagesh Kukunoor,director,
BEEM,Ika Antha Subhame Pelli Jaripinchandi,2004,thota-krishna,Thota Krishna,director,
ATGS,Intlo Srimati Veedhilo Kumari,2004,k-vasu,K. Vasu,director,
ATGY,Jai,2004,teja,Teja,director,
CQJD,Jai Balaji,2004,allani-sreedhar,Allani Sreedhar,director,
BGCB,Julie,2004,deepak-shivdasani,Deepak Shivdasani,director,
BIQS,Kaani,2004,abhinav-velagaleti,Abhinav Velagaleti,director,
ATHG,Kaasi,2004,lakshmi-srinivas,Lakshmi Srinivas,director,
CQJT,Kadhal Dot Com,2004,s-r-selva-raj,S.R. Selva Raj,director,
BETK,Kala,2004,manohar-chimmani,Manohar Chimmani,director,
BHJJ,Kathanayakudu,2004,s-chidambaram,S Chidambaram,director,
BJUU,Kathanayakudu,2004,shakthi-chidambaram,Shakthi Chidambaram,director,
CQKI,Kedi No. 1,2004,raviraja-pinisetty,Raviraja Pinisetty,director,
BIGI,Kedi No1,2004,raviraja-pinisetty,Raviraja Pinisetty,director,
ATIA,Koduku,2004,m-s-narayana,M.S. Narayana,director,
ATYB,Konchem Touchlo Vunte Chebutanu,2004,vamsi-dir,Vamsi (Dir),director,
BIKH,Kurukshethram,2004,leela-v-prasad,Leela V. Prasad,director,
ATIH,Kushi Kushiga,2004,ramprasad-gottimukkala,Ramprasad Gottimukkala,director,
BDZI,Lakshmi Ganesh,2004,thriller-manju,Thriller Manju,director,
ATIM,Lakshmi Narasimha,2004,jayanth-c-paranji,Jayanth C. Paranji,director,
ATIO,Leela Mahal Center,2004,devi-prasad,Devi Prasad,director,
BFAF,Letha Manasulu,2004,s-v-krishna-reddy,S.V. Krishna Reddy,director,
ATIS,Love Today,2004,arpudhan,Arpudhan,director,
BHEI,Maa Ilavelpu,2004,sanjeeva,Sanjeeva,director,
BFMY,Madyanam Hatya,2004,ram-gopal-varma,Ram Gopal Varma,director,
ATJC,Malleswari,2004,k-vijaya-bhaskar,K. Vijaya Bhaskar,director,
BIVL,Manasantha,2004,santosh,Santosh,director,
BJHZ,Marrichettu,2004,sourabh-usha-narang,Sourabh Usha Narang,director,
ATJI,Mass,2004,lawrence-raghavendra,Lawrence Raghavendra,director,
BJIA,Mayam,2004,prawaal-raman,Prawaal Raman,director,
ATJM,Mee Intikoste Em Istaaru Maa Intikoste Em Thestharu,2004,raja-vannem-reddy,Raja Vannem Reddy,director,
BGXV,Megham,2004,p-sunil-kumar-reddy,P. Sunil Kumar Reddy,director,
BDZW,Miss Neelima,2004,mohan-thomas,Mohan Thomas,director,
BHNS,Modern Girl,2004,sardajmaan,Sardajmaan,director,
ATJU,Monalisa,2004,indrajit-lankesh,Indrajit Lankesh,director,
CQMF,Mourya,2004,ramana,Ramana,director,
ATJW,Mr and Mrs Sailaja Krishna Murthy,2004,k-siva-nageswara-rao,K. Siva Nageswara Rao,director,
BFVO,Murder,2004,anurag-basu,Anurag Basu,director,
BDCQ,Mystery,2004,d-rangarao,D. Rangarao,director,
ATKD,Naa Autograph,2004,s-gopalreddy,S. Gopalreddy,director,
BEFH,Naalo,2004,samudra-kani,Samudra Kani,director,
BIUV,Nandini,2004,r-s-raju,R.S. Raju,director,
ATKF,Nani,2004,s-j-surya,S.J. Surya,director,
ATKJ,Nenu,2004,e-sathibabu,E. Sathibabu,director,
BIOY,Nenu Saitham,2004,davala-satyam,Davala Satyam,director,
ATKK,Nenunnanu,2004,v-n-aditya,V.N. Aditya,director,
ATKO,Nimisham,2004,b-v-ramana-reddy,B.V. Ramana Reddy,director,
BDWA,Nisabdanni Chedhiddam,2004,a-r-chandra,A.R. Chandra,director,
ATKR,No,2004,pappu,Pappu,director,
ATKT,Oka Pellam Muddu Rendo Pellam Vaddu,2004,kongarapi-venkata-ramana,Kongarapi Venkata Ramana,director,
BIFZ,Okataudham,2004,k-murali-krishna,K. Murali Krishna,director,
CQMR,Okatavudam,2004,g-siva-prasad-reddy,G. Siva Prasad Reddy,director,
BFKB,Om Ganapathi,2004,k-shankar,K. Shankar,director,
ATKY,Pallakilo Pellikuthuru,2004,k-suchitra-chandrabose,K. Suchitra Chandrabose,director,
BDHM,Pedda Babu,2004,paruchuri-murali,Paruchuri Murali,director,
BGLE,Peddamma Thalli,2004,bharathi-kannan-p-s,Bharathi Kannan P.S.,director,
BDFE,Pedha Raja,2004,k-bharathi,K. Bharathi,director,
BIEB,Pothuraju,2004,kamal-haasan,Kamal Haasan,director,
BDZA,Prema Chadarangam,2004,a-r-gandhi-krishna,A.R. Gandhi Krishna,director,
BGBL,Prema Preminchu,2004,mani-bharathi,Mani Bharathi,director,
BHLH,Premante Madhe,2004,vemu,Vemu,director,
ATLP,Preminchukunnam Pelliki Randi,2004,relangi-narasimha-rao,Relangi Narasimha Rao,director,
BGYI,Priyanka,2004,d-rangarao,D. Rangarao,director,
BGJV,Puttintiki Raa Chelli,2004,kodi-ramakrishna,Kodi Ramakrishna,director,
BGRQ,Raktha Kanneeru,2004,sadhu-kokila,Sadhu Kokila,director,
BGTP,Ram,2004,srirangam-satish-kumar,Srirangam Satish Kumar,director,
BDGY,Rowdi Don,2004,shaji-kailash,Shaji Kailash,director,
BDNQ,Rudra Simham,2004,surya-prakash,Surya Prakash,director,
BGJK,S P Simha I P S,2004,d-pandu,D. Pandu,director,
ATMI,Sakhiya,2004,jayanth-c-paranji,Jayanth C. Paranji,director,
ATMJ,Samba,2004,v-v-vinayak,V.V. Vinayak,director,
BFIN,Samurai,2004,balaji-shakthivel,Balaji Shakthivel,director,
AUDA,Sankaravam,2004,a-mohan-gandhi,A. Mohan Gandhi,director,
BFLU,Sardar Chinnapa Reddy,2004,p-satya-reddy,P. Satya Reddy,director,
ATMN,Satruvu,2004,p-a-arun-prasad,P.A. Arun Prasad,director,
BGTK,Satta,2004,pavan,Pavan,director,
ATMS,Seenu Vasanthi Lakshmi,2004,e-srinivas,E. Srinivas,director,
BFWP,Seshadri Naidu,2004,suresh-varma,Suresh Varma,director,
ATMX,Shankar Dada MBBS,2004,jayanth-c-paranji,Jayanth C. Paranji,director,
BILH,Shanthi Sandesam,2004,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
AQNW,Shiv Shankar,2004,kapuganti-rajendra,Kapuganti Rajendra,director,
BKAS,Simha Baludu,2004,arjun-sarja,Arjun Sarja,director,
BHNQ,Siva Putrudu,2004,bala,Bala,director,
BJMA,Sivaram,2004,rajkumar,Rajkumar,director,
BDTS,Sivudu,2004,durai,Durai,director,
ATNL,Soggadi Saradalu,2004,babu-nimmagadda,Babu Nimmagadda,director,
BJGO,Sorry Naaku Pellaindi,2004,gandhi,Gandhi,director,
BHDC,Spider Man 2,2004,sam-raimi,Sam Raimi,director,
ATNN,Sri Anjaneyam,2004,krishna-vamsi,Krishna Vamsi,director,
BHBG,Sundarangudu,2004,sasi-shankar,Sasi Shankar,director,
BJFM,Sunday,2004,mannepalli-srinivas,Mannepalli Srinivas,director,
ATNW,Suryam,2004,v-samudra,V. Samudra,director,
BJPC,Swamy,2004,vankineni-ratna-pratap,Vankineni Ratna Pratap,director,
ATNZ,Swarabhishekam,2004,k-vishwanath,K. Vishwanath,director,
ATOB,Swetha Nagu,2004,sanjeeva,Sanjeeva,director,
ATOC,Sye,2004,s-s-rajamouli,S.S. Rajamouli,director,
BFFY,Thapana,2004,tejas-dhanraj,Tejas Dhanraj,director,
BDSK,Valliddaru,2004,s-s-stanley,S.S. Stanley,director,
ATOY,Valliddaru Okkate,2004,jonnalagadda-srinivasa-rao,Jonnalagadda Srinivasa Rao,director,
BINY,Vanakanya,2004,krishna-das,Krishna Das,director,
BJLP,Varam,2004,raghuram,Raghuram,director,
ATPC,Varsham,2004,sobhan,Sobhan,director,
BHTJ,Varshamlo O Rathri,2004,n-p-suresh,N.P. Suresh,director,
BDIA,Vayasu Pilichindhi,2004,dayal,Dayal,director,
BEDL,Vegu Chukkalu,2004,r-narayana-murthy,R. Narayana Murthy,director,
ATPG,Venky,2004,srinu-vaitla,Srinu Vaitla,director,
ATPJ,Vidyardhi,2004,balachari,Balachari,director,
BDKS,Vignesh,2004,s-marella,S. Marella,director,
ATPK,Vijayendra Varma,2004,swarna-subba-rao,Swarna Subba Rao,director,
ATPY,Xtra,2004,k-veeru,K. Veeru,director,
ATQB,Yagnyam,2004,a-s-ravi-kumar-chowdary,A.S. Ravi Kumar Chowdary,director,
BHHT,Yuva,2004,mani-ratnam,Mani Ratnam,director,
BDPD,Yuvasena 4 The People,2004,k-jayaraj,K. Jayaraj,director,
BEBU,10 The Strangers,2005,rajesh-touchriver,Rajesh Touchriver,director,
BDLS,22 Minutes,2005,r-p-patnaik,R.P. Patnaik,director,
BEKJ,123 from Amalapuram,2005,varma,Varma,director,
BFQK,786,2005,k-s-nageswara-rao,K.S. Nageswara Rao,director,
BJQI,Aa Roju,2005,ram,Ram,director,
BFNY,Aagandi Aalochinchandi,2005,alaparthy-ravindra-prakash,Alaparthy Ravindra Prakash,director,
BEZM,Aaru,2005,hari-dir,Hari (Dir),director,
BFNX,Aasala Palle ki,2005,perala-subramanyam,Perala Subramanyam,director,
BHYI,Abimani,2005,saana-yadhireddy,Saana Yadhireddy,director,
ATQN,Adhirindayya Chandram,2005,srinivasa-reddy,Srinivasa Reddy,director,
BHPX,Aithe O K,2005,anjibabu-madhala,Anjibabu Madhala,director,
BESN,Akandudu,2005,hari-dir,Hari (Dir),director,
BJQU,Alajadi,2005,chandragira-maharaja,Chandragira Maharaja,director,
BGFQ,Alex,2005,rajesh-touchriver,Rajesh Touchriver,director,
ATQT,Allari Bullodu,2005,k-raghavendra-rao,K. Raghavendra Rao,director,
BFFB,Allari Manasu,2005,srirangam-satish-kumar,Srirangam Satish Kumar,director,
ATQU,Allari Pidugu,2005,jayanth-c-paranji,Jayanth C. Paranji,director,
BEPT,Allari Pillala Adbuthaalu,2005,yannam-venkat-reddy,Yannam Venkat Reddy,director,
BDWB,Amma Meedha Ottu,2005,r-narayana-murthy,R. Narayana Murthy,director,
BDZT,Ammayilu Jagratha,2005,s-manikantan,S. Manikantan,director,
ATRA,Andarivaadu,2005,srinu-vytla,Srinu Vytla,director,
BFJH,Andhagadu,2005,pendyala-venkata-rama-rao,Pendyala Venkata Rama Rao,director,
BHAC,Andhari Kosam,2005,m-balu,M. Balu,director,
ATRB,Andhrudu,2005,paruchuri-murali,Paruchuri Murali,director,
BGVY,Anna Sainyam,2005,pedakakani-b-bhaskar-raja,Pedakakani B. Bhaskar Raja,director,
ATRI,Anukokunda Oka Roju,2005,chandrasekhar-yeleti,Chandrasekhar Yeleti,director,
BIRA,Aparichitudu,2005,s-shankar,S. Shankar,director,
BIJH,Apple,2005,thota-krishna,Thota Krishna,director,
BEJI,Are,2005,netaji,Netaji,director,
ATRN,Athadu,2005,trivikram-srinivas,Trivikram Srinivas,director,
ATRO,Athanokkade,2005,surendar-reddy-patthi,Surendar Reddy Patthi,director,
BDZE,Athanu + Aame = 9,2005,gaddam-v-ramana-reddy,Gaddam V. Ramana Reddy,director,
ATRT,Avunanna Kadanna,2005,teja,Teja,director,
ATRV,Ayinda Ledha,2005,bharath-parepalli,Bharath Parepalli,director,
ATRW,Ayodhya,2005,kodi-ramakrishna,Kodi Ramakrishna,director,
ATSJ,Badra,2005,boyapati-srinu,Boyapati Srinu,director,
ATSA,Balu,2005,a-karunakaran,A. Karunakaran,director,
ATSD,Beats,2005,a-v-v-naidu,A.V.V. Naidu,director,
BDLV,Bhagavan,2005,h-vasu,H. Vasu,director,
ATSK,Bhageeratha,2005,rasool-ellore,Rasool Ellore,director,
BEZF,Bhama Kalapam,2005,k-v-v-satyanarayana,K.V.V. Satyanarayana,director,
BDTB,Bharath Chandra,2005,ranji-phanikar,Ranji Phanikar,director,
BJRV,Blue,2005,sai-mohan,Sai Mohan,director,
BDZR,Boost,2005,g-prasi,G. Prasi,director,
BENN,Buchi Babu,2005,raju-vamsi,Raju Vamsi,director,
ATSZ,Bunny,2005,v-v-vinayak,V.V. Vinayak,director,
ATTG,Chakram,2005,krishna-vamsi,Krishna Vamsi,director,
ATTJ,Chandramukhi,2005,p-vasu,P. Vasu,director,
BJSG,Chase,2005,david-a-prior,David A. Prior,director,
ATTL,Chatrapathi,2005,s-s-rajamouli,S.S. Rajamouli,director,
BHAA,Chemma Chekka Charadesimogga,2005,gedhada-anand-babu,Gedhada Anand Babu,director,
BEHH,Chinnari Panthulamma,2005,j-afshaan,J. Afshaan,director,
BHUX,Cinema Pitchollu,2005,g-mohan,G. Mohan,director,
BEEF,Clean Bold,2005,konda,Konda,director,
AROA,Dadagiri,2005,bharath-parepalli,Bharath Parepalli,director,
AUJS,Danger,2005,krishna-vamsi,Krishna Vamsi,director,
BDKJ,Deeksha,2005,siva,Siva,director,
BHEN,Devi Abhayam,2005,k-vijayasarathy,K. Vijayasarathy,director,
BDDV,Deyyala Kota 2,2005,graham-baker,Graham Baker,director,
ATUD,Dhairyam,2005,teja,Teja,director,
ATUF,Dhana 51,2005,r-surya-kiran,R. Surya Kiran,director,
BHCL,Dhoolpet Policestation,2005,j-g-krishna,J.G. Krishna,director,
BGLM,Edho Undhi,2005,ram-suri,Ram Suri,director,
BFSS,Ekkadikeltundo Manasu,2005,vaddepalli-krishna,Vaddepalli Krishna,director,
ATUX,Evadi Gola Vaadidi,2005,e-v-v-satyanarayana,E.V.V. Satyanarayana,director,
BEUC,Evaru Nenu,2005,bhimeswara-rao-munjuluri,Bhimeswara Rao Munjuluri,director,
BFTQ,A film by Aravind,2005,sekhar-suri,Sekhar Suri,director,
BFFT,G,2005,n-linguswamy,N. Linguswamy,director,
ATVQ,Ghajini,2005,a-r-murugadoss,A.R. Murugadoss,director,
ATVT,Good Boy,2005,g-nageswara-reddy,G. Nageswara Reddy,director,
BEHD,Gopalam,2005,yannam-venkat-reddy,Yannam Venkat Reddy,director,
ATVU,Gowtham S S C,2005,p-a-arun-prasad,P.A. Arun Prasad,director,
ATFX,Grahanam,2005,mohana-krishna-indraganti,Mohana Krishna Indraganti,director,
BDQN,Gulabeelu,2005,akkineni-kutumba-rao,Akkineni Kutumba Rao,director,
BGLB,Gunde,2005,orsu-vikas,Orsu Vikas,director,
BJQC,Guru,2005,b-jafar,B. Jafar,director,
BIUD,Honeymoon,2005,m-s-gupta,M.S. Gupta,director,
ATWH,Hungama,2005,s-v-krishna-reddy,S.V. Krishna Reddy,director,
BJOO,Idea,2005,ramu,Ramu,director,
BENL,Inspector Arya,2005,n-om-prakash-rao,N. Om Prakash Rao,director,
BJJD,Jagapathi,2005,jonnalagadda-srinivasa-rao,Jonnalagadda Srinivasa Rao,director,
BJDT,Jaggubhai,2005,vinod,Vinod,director,
ATWR,Jai Chiranjeeva,2005,k-vijaya-bhaskar,K. Vijaya Bhaskar,director,
ATGX,Jai Surya,2005,manoj-kumar,Manoj Kumar,director,
BEIJ,James,2005,rohit-jugraj,Rohit Jugraj,director,
BJGG,Judgement,2005,n-maharajan,N. Maharajan,director,
BJPI,Kadante Avunanile,2005,o-s-avinash,O.S. Avinash,director,
ATXL,Kanchanamala Cable TV,2005,parthasarathi,Parthasarathi,director,
BFDM,Kartavyam,2005,k-v-anand,K.V. Anand,director,
CQWZ,Kashi from Village,2005,om-sai-prakash,Om Sai Prakash,director,
ATXS,Keelu Gurram,2005,kodi-ramakrishna,Kodi Ramakrishna,director,
BJJU,Khaki,2005,bobbili-bhanu,Bobbili Bhanu,director,
BJUY,Kiladi,2005,n-p-swamy,N.P. Swamy,director,
BILO,Kiladi Kurrallu,2005,d-pandu,D. Pandu,director,
BGOT,Kotha Kapuram,2005,prathani-ramakrishna-goud,Prathani Ramakrishna Goud,director,
BEKQ,Koti,2005,c-sundar,C. Sundar,director,
ATYF,Kumkuma,2005,jyothendranath-vemuri,Jyothendranath Vemuri,director,
BDLM,Love Birds,2005,s-s-reddy,S.S. Reddy,director,
BHSC,Maga Simham,2005,akumarthy-baburao,Akumarthy Baburao,director,
BGBW,Mahanagaramlo Mayavi,2005,antony-hickox,Antony Hickox,director,
ATYW,Mahanandi,2005,v-samudra,V. Samudra,director,
ATZC,Majaa,2005,shafi,Shafi,director,
BGRK,Major Rana Pratap,2005,sri-mahesh,Sri Mahesh,director,
BEZG,Manasa,2005,g-v-vijayanand,G.V. Vijayanand,director,
BFXZ,Manasu Maata Vinadhu,2005,v-n-aditya,V.N. Aditya,director,
BIBR,Manmadha,2005,a-jay-murugan,A. Jay Murugan,director,
BDNE,Manmadharavula Kosam,2005,sai-ganesh,Sai Ganesh,director,
BFPL,Master Minds,2005,sivanagu,Sivanagu,director,
BDDN,Meckanass Gold 2,2005,douglas-kung,Douglas Kung,director,
BDGZ,Meenakshi,2005,t-prabhakar,T. Prabhakar,director,
BGGX,Meghamala O Pellam Gola,2005,shivaji,Shivaji,director,
BFGK,Merupu Manishi,2005,bryan-singer,Bryan Singer,director,
ATZO,Mestri,2005,k-s-nageswara-rao,K.S. Nageswara Rao,director,
ATZS,Modati Cinema,2005,kuchipudi-venkat,Kuchipudi Venkat,director,
ATZU,Moguds Pellams,2005,ranganath,Ranganath,director,
ATZV,Mogudu Pellam O Dongodu,2005,venky,Venky,director,
ATZZ,Mr Erra Babu,2005,k-kishore,K. Kishore,director,
BFDU,Muddula Koduku,2005,radha-mohan,Radha Mohan,director,
BILK,Muddula Mogudu Allari Pellam,2005,ramachandrudu,Ramachandrudu,director,
BGWD,Muka Chitram,2005,s-babu,S. Babu,director,
CQZD,Mulla Kireetam,2005,n-s-raja-reddy,N.S. Raja Reddy,director,
BGGS,Mumbai Xpress,2005,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
AUAJ,Naa Alludu,2005,vara-mullapudi,Vara Mullapudi,director,
BFBN,Naa Kalalo Neeve,2005,p-surya-sekhar,P. Surya Sekhar,director,
BDDF,Naa Mogudu Chiranjeevi,2005,ramachandrudu,Ramachandrudu,director,
BDUX,Naa Oopiri,2005,kanmani,Kanmani,director,
BGLX,Naa Pranam Kante Ekkuva,2005,sasi-preetam,Sasi Preetam,director,
CQZL,Naa Pranamkante Ekkuva,2005,shashi-pritam,Shashi Pritam,director,
CQZT,Nammanna,2005,nimmala-shankar,Nimmala Shankar,director,
AUAO,Narasimhudu,2005,b-gopal,B. Gopal,director,
BGRR,Natudu,2005,rajakumaran,Rajakumaran,director,
BFIW,Nayakudu,2005,kodi-ramakrishna,Kodi Ramakrishna,director,
BJXF,Needa,2005,mullapudi-suryachandra,Mullapudi Suryachandra,director,
BIFT,Nikkis Engagement,2005,rafi,Rafi,director,
BEBF,Nireekshana,2005,n-seetharam,N. Seetharam,director,
BDHS,Nisha Pushpam,2005,maheshbabu,Maheshbabu,director,
BGBT,Nuvvante Nakistam,2005,e-v-v-satyanarayana,E.V.V. Satyanarayana,director,
BIGL,Nuvve Naaku Pranam,2005,susi-ganesan,Susi Ganesan,director,
AUAY,Nuvvostanante Nenoddantana,2005,prabhu-deva,Prabhu Deva,director,
AUAZ,Oka Voorilo,2005,ramesh-varma,Ramesh Varma,director,
BIRZ,Okkade,2005,chandra-mahesh,Chandra Mahesh,director,
BHOV,Okkade Kani Iddaru,2005,n-swaraj,N. Swaraj,director,
AUBC,Orey Pandu,2005,s-v-krishna-reddy,S.V. Krishna Reddy,director,
BIVP,Paandu,2005,devi-prasad,Devi Prasad,director,
BEWV,Pandhem,2005,sabhapati,Sabhapati,director,
BFQC,Parichayam,2005,d-rangarao,D. Rangarao,director,
BDVU,Payanam,2005,g-rajendar,G. Rajendar,director,
ATLD,Pelli Kaani Pellam Avuthundi,2005,venkata-ganesh,Venkata Ganesh,director,
BDEP,Please Naaku Pellaindi,2005,gandhi,Gandhi,director,
AQNM,Political Rowdy,2005,aadhi,Aadhi,director,
BJHQ,Pourusham,2005,megoti-sanjeev-kumar,Megoti Sanjeev Kumar,director,
BFKV,Prayatnam,2005,p-sunil-kumar-reddy,P. Sunil Kumar Reddy,director,
